subject,predicate,object,category
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Internment_of_Japanese_Americans,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1942_establishments_in_Arkansas,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/McGehee,_Arkansas",sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Ruth_Asawa,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Edward_F._Neild,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/George_Takei,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Gila_River_War_Relocation_Center,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Granada_War_Relocation_Center,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Grayce_Uyehara,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Category:Buildings_and_structures_in_Desha_County,_Arkansas",sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:National_Historic_Landmarks_in_Arkansas,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Category:National_Register_of_Historic_Places_in_Desha_County,_Arkansas",sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Los_Angeles,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Louisiana,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Shreveport,_Louisiana",sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Star_Trek:_The_Original_Series,sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Category:Protected_areas_of_Desha_County,_Arkansas",sculptor
http://dbpedia.org/resource/Ruth_Asawa,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Category:Tourist_attractions_in_Desha_County,_Arkansas",sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Robert_Williams_Buchanan,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Romanticism,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Royal_Academy,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Royal_Academy_of_Arts,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mimesis,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Morris_&_Co.,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/New_English_Art_Club,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Benjamin_Robert_Haydon,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Birmingham_Museum_and_Art_Gallery,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Blasphemy,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Delaware_Art_Museum,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Desperate_Romantics,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:1848_establishments_in_England,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Annie_Miller,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Ruskin,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Steinbeck,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_William_Godward,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_William_Waterhouse,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Joseph_Noel_Paton,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Julia_Margaret_Cameron,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Paula_Modersohn-Becker,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Peter_Bowker,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Robert_Braithwaite_Martineau,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Charles_Allston_Collins,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Charles_Edward_Hallé,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Charles_Edward_Perugini,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Victoria_and_Albert_Museum,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/David_Wilkie_(artist),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/East_of_Eden_(novel),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Smetham,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Tissot,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Brett_(artist),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Coventry_Patmore,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/May_Morris,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Medieval,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Nazarene_movement,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/News_from_Nowhere,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Thomas_Seddon,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Christina_Rossetti,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Cleveland_Street,_London",sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Pre-Raphaelite_Brotherhood,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Edward_Burne-Jones,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Effie_Gray,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Elihu_Vedder,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Elizabeth_Siddal,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Emma_Sandys,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Frank_Cadogan_Cowper,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Frederick_Sandys,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Frederick_Smallfield,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Museo_de_Arte_de_Ponce,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bitumen,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Consummation,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/The_Lord_of_the_Rings,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/The_Love_School,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/The_Times,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Thomas_Woolner,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Daniel_Alexander_Williamson,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:19th_century_in_the_arts,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Andrew_Lloyd_Webber,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Antonio_Corsi,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lucy_Madox_Brown,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Manchester_Art_Gallery,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Stuckism,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Della_Robbia_Pottery,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Franny_Moyle,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dante's_Inferno_(1967_TV_film),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/John_Lee_(artist),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Arthurian_legend,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Birmingham_Museum_&_Art_Gallery,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Symbolism_(arts),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Materialism,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/BBC,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:British_artist_groups_and_collectives,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Walker_Art_Gallery,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wallington_Hall,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Wightwick_Manor,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/William_Allingham,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/William_Holman_Hunt,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/William_Lindsay_Windus,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/William_Morris,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Galahad,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Glaze_(painting_technique),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isabella_(Millais_painting),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Isabella_and_the_Pot_of_Basil,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Archer_(artist),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Campbell_(artist),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Collinson,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/James_Lionel_Michael,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Joanna_Mary_Boyce,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Academic_art,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Alexander_Munro_(sculptor),sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,"http://dbpedia.org/resource/Alfred,_Lord_Tennyson",sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Algernon_Charles_Swinburne,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/American_Pre-Raphaelites,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Dante_Gabriel_Rossetti,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Découvertes_Gallimard,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Edmund_Leighton,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Evelyn_De_Morgan,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fanny_Cornforth,sculptor
http://dbpedia.org/resource/Henry_Hugh_Armstead,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Fanny_Eaton,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Cady_Noland,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Camille_Billops,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Camille_Claudel,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Camille_Henrot,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Carole_Feuerman,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Carolina_Benedicks-Bruce,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Caroline_Peddle_Ball,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Caroline_Ramersdorfer,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Caroline_Shawk_Brooks,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Beatrice_Angle,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Benita_Armstrong,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Roberta_Everett,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Rosalie_Gascoigne,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Rosemarie_Trockel,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Roxanne_Swentzell,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sara_Holt_(artist),sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sarah_Fisher_Ames,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sarah_Lucas,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sarah_Sze,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Sarra_Lebedeva,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Elfriede_Abbe,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Elisabeth_Gordon_Chandler,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Elisabeth_Toubro,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Lists_of_sculptors,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Lists_of_women_artists,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Mirit_Cohen,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Lía_Bermúdez,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Teresa_Margolles,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bashka_Paeff,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Belle_Kinney_Scholz,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bessie_Harvey,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bessie_Marsh_Brewer,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bessie_Potter_Vonnoh,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Betty_Jukes,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Beverly_Pepper,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Bharti_Kher,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Blanche_Nevin,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Brenda_Putnam,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Deborah_Butterfield,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Delphine_Boël,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Alice_Lindley-Millican,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Alice_Maher,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Category:Women_sculptors,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Alison_Turnbull,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anita_Huffington,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anna_Coleman_Ladd,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anna_Dabis,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anna_Golubkina,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anne_Davidson,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Anne_Wilson_(artist),sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Annet_van_Egmond,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Huma_Bhabha,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Jonny_Star,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Josefina_de_Vasconcellos,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Josette_Hébert-Coëffin,sculptor
http://dbpedia.org/resource/Beatrice_Angle,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/resource/Judith_Bluck,sculptor
